X Z Y
717.590234 1297.552603 -847.159579
717.731401 1298.081662 -847.688618
717.872438 1298.610230 -848.217173
718.013340 1299.138297 -848.745247
718.154117 1299.665894 -849.272839
718.294761 1300.192990 -849.799951
718.435273 1300.719595 -850.326585
718.575662 1301.245735 -850.852738
718.715915 1301.771369 -851.378415
718.856069 1302.296631 -851.903605
718.996064 1302.821296 -852.428331
719.135959 1303.345588 -852.952571
719.275721 1303.869380 -853.476340
719.415357 1304.392697 -853.999635
719.554862 1304.915529 -854.522460
719.693257 1305.434199 -855.045228
719.815305 1305.891602 -855.574399
719.914910 1306.264895 -856.112674
719.995654 1306.567505 -856.658661
720.059820 1306.807983 -857.211502
720.108416 1306.990107 -857.770866
720.142355 1307.117300 -858.336456
720.162585 1307.193118 -858.907952
720.169225 1307.218005 -859.485391
720.161214 1307.187982 -860.069326
720.138157 1307.101569 -860.660027
720.099168 1306.955447 -861.257983
720.042232 1306.742067 -861.864197
719.964288 1306.449952 -862.480158
719.860580 1306.061282 -863.108147
719.722215 1305.542726 -863.752358
719.548481 1304.891614 -864.413339
719.371517 1304.228396 -865.076610
719.194292 1303.564203 -865.740829
719.016808 1302.899040 -866.405997
718.839065 1302.232903 -867.072115
718.661063 1301.565797 -867.739187
718.482831 1300.897829 -868.407200
718.304307 1300.228765 -869.076186
718.125552 1299.558840 -869.746118
717.946538 1298.887941 -870.417011
717.767294 1298.216179 -871.088855
717.587762 1297.543339 -871.761678
717.407964 1296.869504 -872.435473
717.227939 1296.194814 -873.110222
717.047624 1295.519040 -873.785959
716.867050 1294.842293 -874.462670
716.686241 1294.164670 -875.140346
716.505142 1293.485956 -875.819017
716.323785 1292.806277 -876.498668
716.142197 1292.125732 -877.179288
715.960318 1291.444095 -877.860910
715.778178 1290.761480 -878.543520
715.595775 1290.077879 -879.227123
715.413111 1289.393301 -879.911719
715.230160 1288.707647 -880.597322
715.046972 1288.021105 -881.283912
714.863497 1287.333490 -881.971514
714.679762 1286.644897 -882.660118
714.495732 1285.955201 -883.349743
714.311474 1285.264647 -884.040359
714.126921 1284.572991 -884.732000
713.942108 1283.880359 -885.424652
713.757007 1283.186646 -886.118331
713.571642 1282.491944 -886.813028
713.386014 1281.796259 -887.508743
713.200094 1281.099480 -888.205494
713.013917 1280.401734 -888.903266
712.827446 1279.702887 -889.602080
712.640708 1279.003043 -890.301924
712.451760 1278.294912 -891.003848
712.201841 1277.358279 -891.739638
714.469647 1274.768680 -826.223309
714.908352 1276.430288 -826.680876
715.162677 1277.393550 -827.194583
715.348706 1278.098140 -827.728871
715.498863 1278.666863 -828.273847
715.643091 1279.213129 -828.820136
715.787190 1279.758906 -829.365904
715.931160 1280.304199 -829.911151
716.074968 1280.848874 -830.455890
716.218651 1281.393075 -831.000110
716.362198 1281.936763 -831.543816
716.505621 1282.479982 -832.087004
716.648913 1283.022706 -832.629677
716.792045 1283.564819 -833.171849
716.935078 1284.106562 -833.713497
717.077953 1284.647703 -834.254644
717.220668 1285.188242 -834.795291
717.363282 1285.728396 -835.335420
717.505766 1286.268057 -835.875042
717.648096 1286.807137 -836.414165
717.790321 1287.345817 -836.952775
717.932390 1287.883905 -837.490889
718.074331 1288.421511 -838.028499
718.216140 1288.958614 -838.565609
718.357819 1289.495229 -839.102217
718.499376 1290.031377 -839.638323
718.640768 1290.566904 -840.173942
718.782059 1291.102047 -840.709054
718.923225 1291.636718 -841.243667
719.064229 1292.170774 -841.777796
719.205138 1292.704470 -842.311419
719.345885 1293.237551 -842.844560
719.486532 1293.770258 -843.377197
719.627022 1294.302365 -843.909355
719.767383 1294.833986 -844.441021
719.907647 1295.365238 -844.972187
720.047747 1295.895870 -845.502877
720.187722 1296.426031 -846.033079
720.327595 1296.955803 -846.562785
720.467314 1297.484991 -847.092015
720.606931 1298.013797 -847.620751
720.746390 1298.541998 -848.149016
720.885747 1299.069820 -848.676788
721.024949 1299.597049 -849.204091
721.164052 1300.123905 -849.730901
721.303025 1300.650269 -850.257234
721.441868 1301.176139 -850.783090
721.580585 1301.701533 -851.308468
721.719173 1302.226441 -851.833371
721.857630 1302.750849 -852.357800
721.995961 1303.274781 -852.881756
722.134162 1303.798219 -853.405240
722.272266 1304.321294 -853.928239
722.410208 1304.843750 -854.450783
722.547958 1305.365481 -854.972884
722.671880 1305.834839 -855.500377
722.773209 1306.218625 -856.037119
722.855622 1306.530770 -856.581666
722.920788 1306.777584 -857.133417
722.970682 1306.966562 -857.691620
723.006520 1307.102296 -858.255842
723.028790 1307.186647 -858.825957
723.036912 1307.217407 -859.402312
723.030885 1307.194581 -859.984997
723.010549 1307.117558 -860.574175
722.974611 1306.981443 -861.170520
722.921174 1306.779047 -861.774989
722.847369 1306.499509 -862.388996
722.748587 1306.125369 -863.014772
722.617765 1305.629877 -863.655712
722.448880 1304.990224 -864.314793
722.273910 1304.327520 -864.977485
722.098678 1303.663824 -865.641126
721.923218 1302.999264 -866.305700
721.747504 1302.333743 -866.971223
721.571560 1301.667350 -867.637685
721.395330 1300.999877 -868.305115
721.218873 1300.331540 -868.973487
721.042126 1299.662108 -869.642833
720.865156 1298.991828 -870.313124
720.687954 1298.320670 -870.984365
720.510465 1297.648426 -871.656585
720.332720 1296.975215 -872.329772
720.154719 1296.301030 -873.003928
719.976490 1295.625983 -873.679040
719.797968 1294.949828 -874.355144
719.619221 1294.272820 -875.032208
719.440188 1293.594726 -875.710264
719.260897 1292.915659 -876.389301
719.081374 1292.235710 -877.069307
718.901566 1291.554684 -877.750312
718.721500 1290.872679 -878.432304
718.541177 1290.189702 -879.115285
718.360594 1289.505738 -879.799259
718.179752 1288.820796 -880.484226
717.998625 1288.134771 -881.170204
717.817267 1287.447873 -881.857166
717.635621 1286.759885 -882.545144
717.453685 1286.070799 -883.234141
717.271525 1285.380864 -883.924125
717.089076 1284.689832 -884.615134
716.906364 1283.997808 -885.307153
716.723395 1283.304808 -886.000184
716.540141 1282.610727 -886.694244
716.356623 1281.915648 -887.389323
716.172849 1281.219601 -888.085419
715.988786 1280.522459 -888.782552
715.804435 1279.824223 -889.480725
715.619855 1279.125123 -890.179907
715.434954 1278.424804 -890.880151
715.205673 1277.556399 -891.605519
714.745790 1275.814578 -892.458395
710.419282 1275.116078 -826.279149
710.814439 1276.590824 -826.752385
711.059198 1277.504275 -827.270640
711.242527 1278.188469 -827.807093
711.392039 1278.746457 -828.353454
711.538540 1279.293204 -828.900190
711.684880 1279.839354 -829.446413
711.831120 1280.385129 -829.992105
711.977196 1280.930291 -830.537288
712.123145 1281.474980 -831.081951
712.268956 1282.019155 -831.626097
712.414610 1282.562744 -832.169736
712.560131 1283.105835 -832.712860
712.705519 1283.648432 -833.255470
712.850780 1284.190551 -833.797566
712.995908 1284.732176 -834.339149
713.140872 1285.273191 -834.880233
713.285738 1285.813836 -835.420796
713.430441 1286.353875 -835.960861
713.575014 1286.893431 -836.500417
713.719453 1287.432485 -837.039468
713.863767 1287.971071 -837.578012
714.007915 1288.509036 -838.116064
714.151963 1289.046632 -838.653601
714.295847 1289.583613 -839.190647
714.439635 1290.120240 -839.727180
714.583258 1290.656247 -840.263226
714.726751 1291.191771 -840.798772
714.870114 1291.726809 -841.333819
715.013347 1292.261360 -841.868371
715.156445 1292.795409 -842.402427
715.299416 1293.328987 -842.935988
715.442254 1293.862063 -843.469056
715.584960 1294.394652 -844.001632
715.727539 1294.926760 -844.533716
715.869985 1295.458377 -845.065310
716.012266 1295.989379 -845.596427
716.154454 1296.520030 -846.127043
716.296505 1297.050173 -846.657174
716.438426 1297.579830 -847.186818
716.580217 1298.109001 -847.715978
716.721880 1298.637693 -848.244653
716.863411 1299.165893 -848.772845
717.004812 1299.693608 -849.300556
717.146077 1300.220817 -849.827789
717.287217 1300.747561 -850.354539
717.428224 1301.273805 -850.880812
717.569099 1301.799558 -851.406608
717.709878 1302.324954 -851.931914
717.850495 1302.849743 -852.456758
717.991009 1303.374148 -852.981116
718.131395 1303.898074 -853.505000
718.271615 1304.421383 -854.028427
718.411739 1304.944334 -854.551368
718.550423 1305.461910 -855.074389
718.671707 1305.914545 -855.604233
718.770585 1306.283565 -856.143130
718.850626 1306.582282 -856.689704
718.914112 1306.819216 -857.243098
718.962426 1306.999525 -857.802821
718.995590 1307.123296 -858.368961
719.014986 1307.195683 -858.941014
719.020742 1307.217162 -859.519011
719.012205 1307.185303 -860.103326
718.988064 1307.095206 -860.694629
718.947834 1306.945066 -861.293233
718.889451 1306.727178 -861.900161
718.809835 1306.430048 -862.516904
718.704090 1306.035402 -863.145799
718.562134 1305.505615 -863.791564
718.386978 1304.851925 -864.453065
718.209175 1304.188354 -865.116588
718.031140 1303.523920 -865.781045
717.852846 1302.858517 -866.446451
717.674293 1302.192147 -867.112808
717.495504 1301.524899 -867.780107
717.316429 1300.856579 -868.448375
717.137118 1300.187382 -869.117588
716.957548 1299.517218 -869.787761
716.777713 1298.846065 -870.458898
716.597623 1298.173961 -871.130998
716.417297 1297.500973 -871.804052
716.236681 1296.826908 -872.478089
716.055801 1296.151854 -873.153099
715.874695 1295.475955 -873.829065
715.693292 1294.798950 -874.506024
715.511660 1294.121091 -875.183945
715.329734 1293.442134 -875.862863
715.147550 1292.762213 -876.542761
714.965099 1292.081298 -877.223646
714.782420 1291.399531 -877.905501
714.599447 1290.716667 -878.588361
714.416184 1290.032720 -879.272227
714.232685 1289.347893 -879.957074
714.048931 1288.662110 -880.642913
713.864878 1287.975216 -881.329768
713.680564 1287.287346 -882.017624
713.495989 1286.598506 -882.706481
713.311154 1285.908690 -883.396342
713.126025 1285.217778 -884.087227
712.940630 1284.525876 -884.779123
712.754974 1283.832998 -885.472030
712.569028 1283.139040 -886.165965
712.382818 1282.444093 -886.860917
712.196316 1281.748059 -887.556904
712.009579 1281.051147 -888.253896
711.822517 1280.353022 -888.951945
711.635197 1279.653932 -889.651018
711.447613 1278.953860 -890.351118
711.256953 1278.242309 -891.053758
710.995742 1277.267454 -891.795300
712.158952 1274.979000 -826.254095
712.570736 1276.525512 -826.721290
712.818640 1277.456549 -827.237905
713.003324 1278.150155 -827.773373
713.152965 1278.712153 -828.319188
713.298516 1279.258791 -828.865724
713.443903 1279.804811 -829.411748
713.589126 1280.350215 -829.957263
713.734253 1280.895262 -830.502246
713.879218 1281.439698 -831.046722
714.024052 1281.983640 -831.590681
714.168758 1282.527103 -832.134123
714.313332 1283.070073 -832.677050
714.457744 1283.612431 -833.219473
714.602057 1284.154419 -833.761374
714.746209 1284.695801 -834.302773
714.890228 1285.236684 -834.843662
715.034122 1285.777099 -835.384040
715.177853 1286.316898 -835.923921
715.321483 1286.856323 -836.463284
715.464954 1287.395146 -837.002151
715.608290 1287.933467 -837.540515
715.751502 1288.471320 -838.078373
715.894611 1289.008784 -838.615718
716.037529 1289.545534 -839.152583
716.180350 1290.081915 -839.688936
716.323039 1290.617803 -840.224790
716.465595 1291.153194 -840.760146
716.607992 1291.687986 -841.295015
716.750292 1292.222413 -841.829376
716.892430 1292.756230 -842.363253
717.034469 1293.289679 -842.896625
717.176344 1293.822508 -843.429517
717.318092 1294.354865 -843.961915
717.459738 1294.886833 -844.493812
717.601229 1295.418223 -845.025229
717.742615 1295.949218 -845.556147
717.883842 1296.479614 -846.086589
718.024940 1297.009530 -846.616543
718.165934 1297.539052 -847.146003
718.306773 1298.067991 -847.674988
718.447482 1298.596443 -848.203489
718.588087 1299.124507 -848.731498
718.728538 1299.651988 -849.259036
718.868885 1300.179081 -849.786083
719.009101 1300.705683 -850.312651
719.149190 1301.231806 -850.838740
719.289118 1301.757324 -851.364365
719.428947 1302.282470 -851.889502
719.568646 1302.807131 -852.414164
719.708217 1303.331308 -852.938351
719.847684 1303.855097 -853.462055
719.986995 1304.378298 -853.985299
720.126207 1304.901127 -854.508059
720.264474 1305.420407 -855.030693
720.386914 1305.880247 -855.559523
720.486863 1306.255621 -856.097493
720.567925 1306.560062 -856.643200
720.632474 1306.802483 -857.195745
720.681165 1306.985349 -857.754948
720.715491 1307.114266 -858.320263
720.736130 1307.191777 -858.891484
720.743215 1307.218388 -859.468641
720.735449 1307.189219 -860.052395
720.712984 1307.104851 -860.642771
720.674601 1306.960698 -861.240408
720.618369 1306.749508 -861.846273
720.541271 1306.459956 -862.461837
720.438529 1306.074096 -863.089394
720.301985 1305.561287 -863.732814
720.128968 1304.911496 -864.393531
719.952379 1304.248294 -865.056697
719.775561 1303.584228 -865.720796
719.598481 1302.919179 -866.385845
719.421147 1302.253176 -867.051843
719.243547 1301.586175 -867.718797
719.065723 1300.918334 -868.386689
718.887608 1300.249398 -869.055554
718.709263 1299.579600 -869.725365
718.530655 1298.908812 -870.396139
718.351821 1298.237177 -871.067861
718.172696 1297.564449 -871.740564
717.993310 1296.890739 -872.414236
717.813667 1296.216064 -873.088878
717.633794 1295.540527 -873.764477
717.453629 1294.863891 -874.441067
717.273236 1294.186402 -875.118619
717.092549 1293.507806 -875.797167
716.911607 1292.828252 -876.476694
716.730432 1292.147824 -877.157192
716.548966 1291.466305 -877.838690
716.367242 1290.783815 -878.521176
716.185255 1290.100339 -879.204654
716.003010 1289.415892 -879.889123
715.820475 1288.730355 -880.574603
715.637707 1288.043945 -881.261066
715.454649 1287.356445 -881.948543
715.271329 1286.667961 -882.637023
715.087753 1285.978515 -883.326504
714.903880 1285.287958 -884.017011
714.719755 1284.596448 -884.708522
714.535359 1283.903924 -885.401049
714.350709 1283.210446 -886.094585
714.165766 1282.515866 -886.789154
713.980531 1281.820192 -887.484757
713.795065 1281.123647 -888.181364
713.609311 1280.426023 -888.879008
713.423264 1279.727298 -889.577693
713.236954 1279.027584 -890.277407
713.048826 1278.321044 -890.978990
712.803884 1277.401130 -891.712250
719.054159 1274.225213 -826.173021
719.576712 1276.238527 -826.601431
719.840950 1277.256592 -827.110139
720.032665 1277.995238 -827.641076
720.183763 1278.577396 -828.184384
720.325419 1279.123174 -828.730166
720.466945 1279.668448 -829.275429
720.608318 1280.213139 -829.820181
720.749592 1280.757444 -830.364407
720.890708 1281.301140 -830.908126
721.031698 1281.844353 -831.451328
721.172562 1282.387081 -831.994016
721.313270 1282.929206 -832.536201
721.453847 1283.470827 -833.077874
721.594328 1284.012078 -833.619026
721.734653 1284.552726 -834.159678
721.874821 1285.092772 -834.699831
722.014894 1285.632448 -835.239465
722.154838 1286.171630 -835.778593
722.294624 1286.710206 -836.317227
722.434316 1287.248415 -836.855344
722.573849 1287.786014 -837.392970
722.713254 1288.323119 -837.930093
722.852534 1288.859741 -838.466715
722.991686 1289.395874 -839.002836
723.130710 1289.931510 -839.538460
723.269580 1290.466555 -840.073595
723.408351 1291.001215 -840.608224
723.546998 1291.535402 -841.142355
723.685485 1292.068968 -841.676004
723.823875 1292.602165 -842.209149
723.962110 1293.134761 -842.741811
724.100248 1293.666983 -843.273971
724.238230 1294.198605 -843.805652
724.376114 1294.729852 -844.336833
724.513843 1295.260499 -844.867536
724.651475 1295.790773 -845.397741
724.788947 1296.320431 -845.927472
724.926326 1296.849731 -846.456706
725.063546 1297.378415 -846.985468
725.200672 1297.906741 -847.513735
725.337668 1298.434566 -848.041521
725.474511 1298.961800 -848.568837
725.611255 1299.488653 -849.095663
725.747871 1300.015013 -849.622010
725.884361 1300.540887 -850.147880
726.020729 1301.066289 -850.673272
726.156967 1301.591191 -851.198189
726.293077 1302.115602 -851.722633
726.429092 1302.639646 -852.246591
726.564950 1303.163085 -852.770089
726.700711 1303.686151 -853.293104
726.836316 1304.208614 -853.815661
726.971829 1304.730725 -854.337734
727.107211 1305.252330 -854.859341
727.233592 1305.739255 -855.384339
727.337640 1306.140135 -855.918608
727.422172 1306.465823 -856.461060
